Date,Open,High,Low,MA5,MA20,Bias%,10-Day RSI,Close
2008/3/5,1.520889,1.529005,1.515289,1.5215022,1.48889645,0.407150249,99.30226763,1.527697
2008/3/6,1.527791,1.539812,1.527394,1.525285,1.4934274,0.866985514,99.32168195,1.538509
2008/3/7,1.538509,1.54371,1.532591,1.5281646,1.4922525,0.355747018,91.39596422,1.533601
2008/3/10,1.537988,1.538698,1.532309,1.5309814,1.49644725,0.203372817,91.32626342,1.534095
2008/3/11,1.534189,1.548803,1.528795,1.5336182,1.500247,0.037219172,88.26888599,1.534189
2008/3/12,1.534095,1.557099,1.534095,1.5388792,1.5051669,0.982715212,89.96117057,1.554002
2008/3/13,1.554195,1.564505,1.552506,1.5436188,1.51005685,1.204196269,90.03984064,1.562207
2008/3/14,1.562305,1.568209,1.553905,1.549257,1.51476595,0.809097522,90.00093923,1.561792
2008/3/17,1.574803,1.590306,0.072902,1.5573986,1.5202557,1.11753022,91.86558269,1.574803
2008/3/18,1.574704,1.582804,1.561695,1.5637214,1.5248962,0.133118342,80.49806655,1.565803
2008/3/19,1.565901,1.577909,1.558701,1.5656996,1.5294759,-0.115386119,76.35810201,1.563893
2008/3/20,1.564089,1.564089,1.54031,1.5621004,1.5326113,-1.145214482,53.67719135,1.544211
2008/3/21,1.543805,1.569711,1.540998,1.5636842,1.53696675,0.385423092,68.40018752,1.569711
2008/3/24,1.54069,1.544807,1.53459,1.5574228,1.539962,-0.894220889,53.79547014,1.543496
2008/3/25,1.543901,1.565705,1.541711,1.5565036,1.54304185,0.302177264,59.54956101,1.561207
2008/3/26,1.561207,1.585791,1.55909,1.5602058,1.5465717,1.422773842,59.94147544,1.582404
2008/3/27,1.582003,1.58451,1.573292,1.5676442,1.5496621,0.877673646,57.07597942,1.581403
2008/3/28,1.580903,1.583606,1.575002,1.5689208,1.55250665,0.457205998,55.08837593,1.576094
2008/3/31,1.579305,1.589092,1.575101,1.5753808,1.5552959,0.026355533,50.38842775,1.575796
2008/4/1,null,null,null,1.2631394,1.47924565,#VALUE!,#VALUE!,null
2008/4/2,1.561695,1.569908,1.554195,1.2602168,1.48125035,24.40645133,#VALUE!,1.567791
2008/4/3,1.56789,1.568603,1.551711,1.2572784,1.48266045,24.61130327,#VALUE!,1.566711
2008/4/4,1.566588,1.575299,1.564407,1.2567972,1.4846648,25.21415547,#VALUE!,1.573688
2008/4/7,1.572995,1.573589,1.563893,1.255738,1.48648505,25.0658975,#VALUE!,1.5705
2008/4/8,1.557002,1.562964,1.555791,1.5672984,1.4876657,-0.605908868,#VALUE!,1.557802
2008/4/9,1.569292,1.586093,1.569095,1.570221,1.4890858,0.775878045,#VALUE!,1.582404
2008/4/10,1.582304,1.590306,1.572797,1.5717204,1.48968585,0.158272426,#VALUE!,1.574208
2008/4/11,1.574307,1.585012,1.574109,1.5734234,1.4907064,0.557993481,#VALUE!,1.582203
2008/4/14,1.572006,1.588588,1.56789,1.5758242,1.49109145,0.423892462,#VALUE!,1.582504
2008/4/15,1.582604,1.587302,1.576293,1.5799852,1.49173165,-0.087228665,#VALUE!,1.578607
2008/4/16,1.578407,1.597597,1.578009,1.582667,1.49332765,0.830623245,66.26538194,1.595813
2008/4/17,1.595405,1.597597,1.585892,1.5858662,1.4956273,0.27352875,62.95536512,1.590204
2008/4/18,1.590407,1.595405,1.572105,1.5841038,1.4958113,-0.676268815,49.85224616,1.573391
2008/4/21,1.580403,1.594311,1.579879,1.5858412,1.49819605,0.337347775,58.98694372,1.591191
2008/4/22,1.591141,1.601307,1.584309,1.5898794,1.5000756,0.560960787,68.63014197,1.598798
2008/4/23,1.598184,1.599795,1.586496,1.5881972,1.5003255,-0.050069349,52.58107829,1.587402
2008/4/24,1.587604,1.588487,1.564456,1.5838376,1.49967565,-0.974317064,47.30440439,1.568406
2008/4/25,1.568431,1.570697,1.556057,1.5818988,1.4990558,-1.150629863,41.13136657,1.563697
2008/4/28,1.560111,1.5688,1.560111,1.5767182,1.4985304,-0.724936136,41.85033704,1.565288
2008/4/29,1.565092,1.566097,1.555379,1.5683008,1.57636595,-0.73900364,40.07470264,1.556711
2008/4/30,1.556881,1.563868,1.552988,1.5632618,1.57608675,-0.067474303,32.95738077,1.562207
2008/5/1,null,null,null,1.2495806,1.4977512,#VALUE!,#VALUE!,null
2008/5/2,1.547796,1.549811,1.537705,1.2455212,1.4962368,23.91599597,#VALUE!,1.5434
2008/5/5,1.543496,1.551807,1.54321,1.2424258,1.49520235,24.74072898,#VALUE!,1.549811
2008/5/6,1.549835,1.559162,1.546097,1.2418018,1.4949918,25.10780706,#VALUE!,1.553591
2008/5/7,1.553808,1.553808,1.53709,1.2370622,1.49279705,24.36795822,#VALUE!,1.538509
2008/5/8,1.557608,1.557608,1.545165,1.5463438,1.49140705,0.004151729,#VALUE!,1.546408
2008/5/9,1.539693,1.548995,1.539622,1.5474628,1.48974665,0.099013689,#VALUE!,1.548995
2008/5/12,1.545595,1.556881,1.537894,1.548301,1.48832155,0.368210057,#VALUE!,1.554002
2008/5/13,1.553639,1.556178,1.543901,1.5471228,1.4867762,0.037307963,#VALUE!,1.5477
2008/5/14,1.547293,1.548491,1.540405,1.548803,1.48433105,-0.12222342,#VALUE!,1.54691
2008/5/15,1.54679,1.554509,1.542805,1.5485402,1.48207555,-0.222545078,#VALUE!,1.545094
2008/5/16,1.545237,1.5596,1.544092,1.5506612,1.481386,0.576450871,62.62075413,1.5596
2008/5/19,1.558312,1.562988,1.549211,1.5504198,1.4794662,0.153197218,52.31052746,1.552795
2008/5/20,1.552988,1.567791,1.551037,1.553962,1.47779685,0.736761903,58.0506743,1.565411
2008/5/21,1.564407,1.579904,1.563991,1.5603412,1.47736705,1.183382199,78.09210435,1.578806
2008/5/22,1.578706,1.580878,1.569809,1.565961,1.4776064,0.461825039,69.2872676,1.573193
2008/5/23,1.573193,1.579305,1.5705,1.5697424,1.4783469,0.558346389,70.44786874,1.578507
2008/5/26,1.576839,1.579305,1.574481,1.5747702,1.4789792,0.200905504,67.66720803,1.577934
2008/5/27,1.57781,1.581803,1.567693,1.575507,1.4795984,-0.406980102,65.22407389,1.569095
2008/5/28,1.569268,1.575597,1.561622,1.5728672,1.4797684,-0.461590146,62.81230727,1.565607
2008/5/29,1.565215,1.566392,1.548995,1.56859,1.55735875,-1.069941795,53.95119425,1.551807
2008/5/30,1.55159,1.556832,1.54679,1.5637082,1.55789365,-0.614577579,46.21772486,1.554098
2008/6/2,1.556396,1.557293,1.549811,1.5590426,1.5581334,-0.284572083,51.36294535,1.554606
2008/6/3,1.554606,1.562646,1.542401,1.554228,1.55770495,-0.592319788,33.92161501,1.545022
2008/6/4,1.54507,1.547892,1.542305,1.5497582,1.5579424,-0.419433174,15.67002743,1.543258
2008/6/5,1.5434,1.559989,1.537894,1.5511758,1.55856675,0.497635407,38.43166446,1.558895
2008/6/6,1.55909,1.578607,1.557705,1.5560576,1.56004235,1.44271009,50,1.578507
2008/6/9,1.579005,1.584209,1.562305,1.558008,1.56056015,0.40757172,42.43019003,1.564358
2008/6/10,1.5647,1.565509,1.544712,1.5582852,1.56049555,-0.762196805,38.51674883,1.546408
2008/6/11,1.546503,1.558191,1.54581,1.5607918,1.5609396,-0.320401478,45.31133572,1.555791
2008/6/12,1.555403,1.55659,1.538959,1.5582322,1.56098975,-0.778779953,47.16123772,1.546097
2008/6/13,1.545189,1.546288,1.531511,1.549911,1.5598548,-0.839403037,41.99968365,1.536901
2008/6/16,1.539172,1.551711,1.535296,1.5465172,1.5595845,0.056371827,46.92781188,1.547389
2008/6/17,1.547389,1.554896,1.546479,1.5476742,1.5589236,0.291973595,53.1821046,1.552193
2008/6/18,1.552,1.554002,1.54691,1.5472776,1.5576737,0.422057425,54.68772217,1.553808
2008/6/19,1.553905,1.558676,1.54691,1.548256,1.5565635,0.176521195,46.03550296,1.550989
2008/6/20,1.550989,1.56519,1.549499,1.5534344,1.5557778,0.602445781,41.45067572,1.562793
2008/6/23,1.559892,1.562549,1.547389,1.5544144,1.55449555,-0.136733165,43.162582,1.552289
2008/6/24,1.552602,1.562012,1.549691,1.5553762,1.5538909,0.104527766,57.06078379,1.557002
2008/6/25,1.557026,1.568603,1.554195,1.5580942,1.55398045,0.597126926,57.63286994,1.567398
2008/6/26,1.567496,1.576591,1.564211,1.5629562,1.55515505,0.78970863,69.66729526,1.575299
2008/6/27,1.575051,1.579904,1.572599,1.5654574,1.5562151,0.628672489,79.51694238,1.575299
2008/6/30,1.579405,1.583506,1.57349,1.57,1.5572349,0.318598726,75.16999982,1.575002
2008/7/1,null,null,null,1.2585996,1.4799838,#VALUE!,#VALUE!,null
2008/7/2,1.579205,1.589193,1.578308,1.2626812,1.4822112,25.74876382,#VALUE!,1.587806
2008/7/3,1.588007,1.590508,1.568504,1.2616228,1.4827668,24.44345489,#VALUE!,1.570007
2008/7/4,1.569809,1.572599,1.566907,1.2608406,1.48241085,24.63018719,#VALUE!,1.571388
2008/7/7,1.5705,1.574902,1.561597,1.2602414,1.48279325,24.73848264,#VALUE!,1.572006
2008/7/8,1.541806,1.550195,1.531394,1.5669194,1.48214235,-2.139829273,#VALUE!,1.53339
2008/7/9,1.56676,1.574902,1.565386,1.564076,1.48303225,0.608218526,#VALUE!,1.573589
2008/7/10,1.57349,1.579804,1.569588,1.565776,1.48465275,0.813079265,#VALUE!,1.578507
2008/7/11,1.578706,1.594896,1.57679,1.5704776,1.4875525,1.554839114,#VALUE!,1.594896
2008/7/14,1.591495,1.593321,1.58461,1.5738948,1.48963765,0.965579148,#VALUE!,1.589092
2008/7/15,1.588966,1.602821,1.587402,1.585197,1.49152305,0.296745452,#VALUE!,1.589901
2008/7/16,1.590027,1.594591,1.580603,1.5869198,1.4929428,-0.297229892,47.91292622,1.582203
2008/7/17,1.582103,1.589193,1.579255,1.5883364,1.49467285,-0.172910474,56.50272494,1.58559
2008/7/18,1.585389,1.588209,1.581203,1.586435,1.49580265,-0.065933997,55.90067347,1.585389
2008/7/21,1.583406,1.593092,1.583205,1.5868954,1.4977579,0.283484343,57.81610308,1.591394
2008/7/22,1.591318,1.59421,1.57679,1.5847562,1.49886805,-0.350287319,73.47103966,1.579205
2008/7/23,1.57933,1.579804,1.5673,1.5821642,1.4989603,-0.816678825,46.77414566,1.569243
2008/7/24,1.569292,1.571117,1.563599,1.578821,1.49863905,-0.63002709,42.33200134,1.568874
2008/7/25,1.568898,1.575101,1.56649,1.5752032,1.4982391,-0.501725746,21.25296887,1.5673
2008/7/28,1.569809,1.576491,1.568701,1.5717512,1.4981957,0.151601602,34.74545158,1.574134
2008/7/29,1.57401,1.575796,1.555718,1.5677282,1.5761502,-0.551001124,25.64848332,1.55909
2008/7/30,1.558895,1.561329,1.552602,1.5653528,1.5746282,-0.510223638,28.32306376,1.557366
2008/7/31,1.557341,1.569711,1.557196,1.5634396,1.57409325,-0.264263487,26.46837619,1.559308
2008/8/1,null,null,null,1.2499796,1.49552385,#VALUE!,#VALUE!,null
2008/8/4,null,null,null,0.9351528,1.41692355,#VALUE!,#VALUE!,null
2008/8/5,null,null,null,0.6233348,1.34025405,#VALUE!,#VALUE!,null
2008/8/6,null,null,null,0.3118616,1.2615746,#VALUE!,#VALUE!,null
2008/8/7,null,null,null,0,1.18264925,#VALUE!,#VALUE!,null
2008/8/8,1.533413,1.533601,1.499992,0.3009782,1.178149,400,#VALUE!,1.504891
2008/8/11,null,null,null,0.3009782,1.0986944,#VALUE!,#VALUE!,null
2008/8/12,null,null,null,0.3009782,1.01919935,#VALUE!,#VALUE!,null
2008/8/13,null,null,null,0.3009782,0.9400892,#VALUE!,#VALUE!,null
2008/8/14,null,null,null,0.3009782,0.8608097,#VALUE!,#VALUE!,null
2008/8/15,null,null,null,0,0.78154025,#VALUE!,#VALUE!,null
2008/8/18,null,null,null,0,0.70197055,#VALUE!,#VALUE!,null
2008/8/19,null,null,null,0,0.6230103,#VALUE!,#VALUE!,null
2008/8/20,null,null,null,0,0.54454815,#VALUE!,#VALUE!,null
2008/8/21,null,null,null,0,0.46610445,#VALUE!,#VALUE!,null
2008/8/22,null,null,null,0,0.38773945,#VALUE!,#VALUE!,null
2008/8/25,null,null,null,0,0.30903275,#VALUE!,#VALUE!,null
2008/8/26,1.461903,1.468105,1.45779,0.2929588,0.30431795,400,#VALUE!,1.464794
2008/8/27,1.464794,1.477192,1.464193,0.587475,0.3000787,150.6627516,#VALUE!,1.472581
2008/8/28,1.472299,1.480801,1.468105,0.881757,0.2956838,66.87250569,#VALUE!,1.47141
2008/8/29,1.471194,1.476385,1.464601,1.1751756,0.36903845,24.84032174,#VALUE!,1.467093
2008/9/1,1.46927,1.470307,1.456494,1.466674,0.44191305,-0.626042324,#VALUE!,1.457492
2008/9/2,1.45779,1.459598,1.447408,1.464033,0.5144925,-0.849980841,#VALUE!,1.451589
2008/9/3,1.4518,1.453172,1.43887,1.4592376,0.5869227,-0.728709293,#VALUE!,1.448604
2008/9/4,1.448646,1.453996,1.422698,1.4502542,0.65824735,-1.638416217,#VALUE!,1.426493
2008/9/5,1.426005,1.433692,1.420293,1.4423338,0.65437735,-1.029082172,#VALUE!,1.427491
2008/9/8,1.504891,1.505004,1.504008,1.4518362,0.72962755,3.662107337,#VALUE!,1.505004
2008/9/9,1.415208,1.422495,1.405501,1.4444878,0.8003699,-2.051993793,38.77812378,1.414847
2008/9/10,1.415008,1.417193,1.396005,1.4344482,0.8702902,-2.512617744,33.95848562,1.398406
2008/9/11,1.398308,1.403903,1.3897,1.4290696,0.9402702,-2.062152886,34.47149901,1.3996
2008/9/12,1.399796,1.423994,1.3978,1.4283702,1.0114699,-0.306377156,41.42468871,1.423994
2008/9/15,1.430554,1.447408,1.410099,1.4127494,1.0828149,1.001635534,43.74657607,1.4269
2008/9/16,1.426391,1.427613,1.408907,1.4124814,1.15349025,0.072609806,42.44680513,1.413507
2008/9/17,1.413507,1.438001,1.410636,1.4193866,1.22513685,0.954313645,47.08191203,1.432932
2008/9/18,1.432809,1.452707,1.429,1.425565,1.29666145,0.345617352,50.80346057,1.430492
2008/9/19,1.430492,1.449695,1.416009,1.4291252,1.3687512,0.886542341,52.75962125,1.441795
2008/9/22,1.445296,1.485707,1.445296,1.4396644,1.442731,2.773674198,44.21108752,1.479596
2008/9/23,1.479596,1.482624,1.462801,1.4508214,1.4429559,1.273113286,69.50021848,1.469292
2008/9/24,1.469097,1.474013,1.461305,1.456898,1.4424926,0.440456367,75.13183673,1.463315
2008/9/25,1.4634,1.476494,1.458406,1.4636382,1.44213175,0.037905543,75.07083472,1.464193
2008/9/26,1.4643,1.467911,1.456304,1.4672586,1.44177195,-0.501724781,66.51122578,1.459897
2008/9/29,1.454799,1.456028,1.431004,1.4592044,1.4408636,-1.362345125,54.91538029,1.439325
2008/9/30,1.439408,1.441795,1.402092,1.4472744,1.43876625,-2.600225638,48.64556101,1.409642
2008/10/1,1.410298,1.417033,1.398699,1.4349354,1.43641705,-2.321735181,38.07398154,1.40162
2008/10/2,1.402092,1.402092,1.376197,1.418256,1.4341322,-2.641272098,33.39703328,1.380796
2008/10/3,1.380605,1.38968,1.372006,1.4019752,1.4316823,-1.674936903,27.49822266,1.378493
2008/10/6,1.36502,1.367409,1.345316,1.384209,1.4239568,-2.435687096,0.670956304,1.350494
2008/10/7,1.351004,1.373004,1.348909,1.3740418,1.42115475,-1.108830896,7.131438859,1.358806
2008/10/8,1.505004,1.505004,1.491402,1.3928592,1.4260198,7.38393371,56.23426614,1.495707
2008/10/9,1.362899,1.378379,1.358419,1.3886608,1.42403,-2.078030863,36.78001089,1.359804
2008/10/10,1.360008,1.363587,1.328304,1.3809222,1.4198203,-2.977879565,35.37268314,1.3398
2008/10/13,1.361804,1.367409,1.346167,1.3832622,1.416585,-1.523080729,40.64727352,1.362194
2008/10/14,1.362194,1.376103,1.361415,1.3838618,1.41399985,-1.593930839,43.75567808,1.361804
2008/10/15,1.361507,1.368176,1.343003,1.353599,1.4095729,-0.680112796,42.70884031,1.344393
2008/10/16,1.344303,1.353198,1.335791,1.3514382,1.4054983,-0.180415205,45.77432593,1.349
2008/10/17,1.349,1.351497,1.339298,1.3519382,1.40052355,-0.712917203,45.24553296,1.3423
2008/10/20,1.340501,1.352686,1.329204,1.3457648,1.3931101,-1.07283234,47.36423768,1.331327
2008/10/21,1.331398,1.335203,1.305296,1.3346268,1.3849512,-2.13638749,43.0758799,1.306114
2008/10/22,1.305943,1.306797,1.2791,1.3220828,1.3758691,-3.056525658,10.07364682,1.281673
2008/10/23,1.281542,1.299798,1.273399,1.3111824,1.36738435,-1.272469795,27.47416493,1.294498
2008/10/24,1.294113,1.294113,1.2505,1.295321,1.35753915,-2.495752018,25.45459194,1.262993
2008/10/27,1.263807,1.266207,1.2353,1.2783482,1.34789605,-2.494250002,11.57541751,1.246463
2008/10/28,1.246836,1.283005,1.234294,1.2733058,1.34145905,0.596573109,28.09243734,1.280902
2008/10/29,1.281493,1.297757,1.2636,1.276156,1.33617425,1.549026921,36.70297111,1.295924
2008/10/30,1.296008,1.326594,1.281903,1.274617,1.3314746,0.956051896,33.34921748,1.286803
2008/10/31,1.287996,1.287996,1.268006,1.2760576,1.32605975,-0.459352305,31.66934451,1.270196
2008/11/3,1.277498,1.289441,1.258194,1.2791246,1.32162495,-1.354567022,32.08947919,1.261798
2008/11/4,1.262021,1.304597,1.253023,1.2826238,1.31860455,1.229838398,48.1225181,1.298398
2008/11/5,1.298499,1.310307,1.280984,1.2818002,1.3084095,0.780605277,52.70013164,1.291806
2008/11/6,1.291422,1.292708,1.268006,1.2783402,1.30389445,-0.691302675,43.65985684,1.269503
2008/11/7,1.269293,1.284736,1.265807,1.2785824,1.3004748,-0.561199654,52.5114019,1.271407
2008/11/10,1.282479,1.292608,1.272605,1.2811818,1.29610485,-0.498508486,59.17641572,1.274795
2008/11/11,1.274811,1.279738,1.248704,1.2718214,1.29059445,-1.590270458,39.76273981,1.251596
2008/11/12,1.252599,1.262993,1.244276,1.262641,1.28567,-1.325554928,31.30848106,1.245904
2008/11/13,1.246696,1.283401,1.240095,1.2645146,1.28216355,1.135328924,47.48430067,1.278871
2008/11/14,1.278805,1.279803,1.259002,1.2621732,1.27803355,-0.195947751,46.72438114,1.2597
2008/11/17,1.252897,1.273853,1.251799,1.2600938,1.2746871,0.341577746,50.83059662,1.264398
2008/11/18,1.264542,1.2691,1.257197,1.2625136,1.27256615,0.09357523,35.61438272,1.263695
2008/11/19,1.263408,1.27982,1.248003,1.263439,1.27100905,-1.021655972,33.77414714,1.250531
2008/11/20,1.250328,1.2584,1.243394,1.2564458,1.2684794,-0.99811707,38.5223115,1.243905
2008/11/21,1.244106,1.263584,1.243704,1.2563252,1.2682846,0.220627589,45.06810897,1.259097
2008/11/24,1.263759,1.295605,1.257182,1.2618002,1.2705501,2.375399845,55.50918955,1.291773
2008/11/25,1.291606,1.307412,1.281197,1.2697426,1.27167535,2.651277511,68.17636452,1.303407
2008/11/26,1.303407,1.303407,1.282495,1.277621,1.2713753,0.962883359,64.64225127,1.289923
2008/11/27,1.289624,1.295706,1.286505,1.2867414,1.2715105,0.214930521,54.51581128,1.289507
2008/11/28,1.289607,1.295102,1.265422,1.2888806,1.27149035,-1.480944007,54.26559713,1.269793
2008/12/1,1.267507,1.270164,1.258606,1.2825072,1.27139575,-1.76226691,48.18131761,1.259906
2008/12/2,1.259795,1.276129,1.257024,1.276091,1.27004215,-0.373405972,52.84286917,1.271326
2008/12/3,1.270923,1.273999,1.261098,1.272265,1.2689915,-0.115699166,58.33264792,1.270793
2008/12/4,1.270406,1.284208,1.256297,1.2698436,1.26938635,0.595065408,63.77680709,1.2774
2008/12/5,1.277694,1.279198,1.263807,1.2702246,1.2694009,0.115995234,55.62178223,1.271698
2008/12/8,1.489891,1.496401,1.481811,1.316604,1.2802513,13.3068865,83.39376699,1.491803
2008/12/9,1.291406,1.299596,1.280902,1.3208604,1.2823019,-2.138939134,48.89141651,1.292608
2008/12/10,1.292741,1.305193,1.290806,1.326983,1.285077,-1.927454986,51.19025161,1.301406
2008/12/11,1.301592,1.339495,1.300864,1.3381022,1.28778325,-0.38160015,54.23414617,1.332996
2008/12/12,1.332924,1.340986,1.325539,1.3508424,1.2915682,-1.143242172,56.61030953,1.335399
2008/12/15,1.343996,1.372194,1.343598,1.3264018,1.2968283,3.256795942,60.53627481,1.3696
2008/12/16,1.369619,1.413308,1.363698,1.3491188,1.3039532,4.230479925,62.35663619,1.406193
2008/12/17,1.406391,1.442814,1.402289,1.3770054,1.3134686,4.63568262,64.66318295,1.440839
2008/12/18,1.440694,1.467998,1.4211,1.3962676,1.3227387,2.366265607,62.98872197,1.429307
2008/12/19,1.429204,1.430697,1.382992,1.4077084,1.329414,-1.073048935,59.81743094,1.392603
2008/12/22,1.397995,1.411393,1.391595,1.4129698,1.3346207,-1.207584196,37.9819333,1.395907
2008/12/23,1.39579,1.401994,1.391905,1.4104886,1.3391397,-1.184100318,75.05782823,1.393787
2008/12/24,1.394097,1.401797,1.393903,1.4024996,1.34468825,-0.114481316,74.84715285,1.400894
2008/12/25,1.400697,1.414007,1.398406,1.3969386,1.350288,0.32667148,70.24193644,1.401502
2008/12/26,1.401601,1.411293,1.399482,1.3989584,1.35693345,0.267599094,70.02886647,1.402702
2008/12/29,1.410596,1.435998,1.392506,1.4005576,1.3641333,0.238862008,62.70340333,1.403903
2008/12/30,1.403548,1.42201,1.400207,1.4046016,1.37126735,0.669613362,53.60005897,1.414007
2008/12/31,1.413607,1.414507,1.385502,1.4040218,1.37762745,-0.429252594,26.16918079,1.397995
2009/1/1,1.397995,1.405402,1.395498,1.4037002,1.38375215,-0.271154767,31.67619831,1.399894
2009/1/2,1.400266,1.402308,1.384294,1.4016182,1.38978185,-0.665388049,49.69603378,1.392292
2009/1/5,1.39579,1.39579,1.355601,1.393756,1.3834213,-2.092475297,29.27613728,1.364592
2009/1/6,1.363178,1.363178,1.331806,1.3811554,1.3863411,-2.183056302,25.41800255,1.351004
2009/1/7,1.349947,1.374193,1.343725,1.3737764,1.3893258,-0.922741139,27.89467837,1.3611
2009/1/8,1.361341,1.378436,1.353803,1.3677778,1.39117105,0.155229892,33.91036934,1.369901
2009/1/9,1.369976,1.372476,1.341904,1.3584188,1.39167595,-0.951238307,26.44081478,1.345497
2009/1/12,1.342696,1.344393,1.330495,1.3527014,1.3899962,-1.234300489,23.82457709,1.336005
2009/1/13,1.336005,1.336005,1.315703,1.346541,1.38569665,-1.956048869,15.35927679,1.320202
2009/1/14,1.320707,1.332694,1.310204,1.3386614,1.3797398,-1.266892434,18.44397568,1.321702
2009/1/15,1.320498,1.322996,1.304308,1.3278426,1.3740648,-0.906402611,16.33314916,1.315807
2009/1/16,1.316205,1.333387,1.314994,1.324584,1.37089485,0.348788752,25.86090789,1.329204
2009/1/19,1.335791,1.337632,1.306165,1.3192624,1.36656935,-0.747796648,27.52335421,1.309397
2009/1/20,1.309792,1.309929,1.285413,1.3129208,1.3613047,-1.860493032,25.97580286,1.288494
2009/1/21,1.288593,1.307053,1.285099,1.308682,1.3562854,-0.624597878,27.05126651,1.300508
2009/1/22,1.298904,1.307292,1.292006,1.3056562,1.3512442,-0.381279544,21.94837298,1.300678
2009/1/23,1.300644,1.301524,1.277596,1.2991146,1.3459339,-0.201568053,26.25069065,1.296496
2009/1/26,1.290206,1.323399,1.286604,1.3010736,1.34169835,1.392573026,42.77587288,1.319192
2009/1/27,1.318844,1.331505,1.313094,1.3076944,1.3370779,1.063214769,50.67786734,1.321598
2009/1/28,1.322017,1.331203,1.310805,1.3106572,1.33294425,0.355913049,47.03933325,1.315322
2009/1/29,1.315097,1.316881,1.292207,1.3092806,1.3276393,-1.182756393,41.0794469,1.293795
2009/1/30,1.293895,1.293895,1.2782,1.3067208,1.32220955,-1.761952515,31.05122461,1.283697
2009/2/2,1.275396,1.289308,1.271003,1.299181,1.3180546,-1.361473113,36.38510481,1.281493
2009/2/3,1.281197,1.305108,1.280524,1.2951188,1.31556875,0.476265189,56.31023903,1.301287
2009/2/4,1.301406,1.306728,1.282298,1.2891668,1.31179185,-0.279622466,42.88814024,1.285562
2009/2/5,1.285694,1.289807,1.277498,1.286231,1.3072526,-0.553166577,40.31826427,1.279116
2009/2/6,1.279034,1.298786,1.275705,1.2880332,1.30461315,0.362940955,48.43165182,1.292708
2009/2/9,1.296092,1.308404,1.288593,1.2909162,1.3026083,0.386686603,38.50377217,1.295908
2009/2/10,1.296798,1.305006,1.281296,1.28894,1.3011685,0.191319999,35.39530204,1.291406
2009/2/11,1.291806,1.299073,1.283878,1.2891882,1.29942355,-0.185015656,35.97761847,1.286803
2009/2/12,1.286604,1.293778,1.273107,1.2911834,1.2980878,-0.161975441,47.14807224,1.289092
2009/2/13,1.288593,1.294197,1.282594,1.2899626,1.2959578,-0.260364138,51.94206539,1.286604
2009/2/16,1.279394,1.282002,1.273204,1.2867614,1.29448305,-0.533074741,48.9973658,1.279902
2009/2/17,1.279361,1.279361,1.256597,1.280119,1.29296805,-1.712731395,23.48286259,1.258194
2009/2/18,1.259604,1.263408,1.252176,1.2741378,1.2907875,-1.353134645,28.55283044,1.256897
2009/2/19,1.25666,1.275494,1.256108,1.2695,1.28904875,-0.283339898,40.47876403,1.265903
2009/2/20,1.265935,1.293293,1.256408,1.2708378,1.2888886,1.766960347,50.35162589,1.293293
2009/2/23,1.2791,1.298499,1.269487,1.26842,1.28631965,-0.047854811,36.6804153,1.267813
2009/2/24,1.267507,1.287697,1.266897,1.274261,1.2846097,1.031028965,48.33802022,1.287399
2009/2/25,1.286604,1.289607,1.269599,1.2773668,1.2824649,-0.386795711,44.50920035,1.272426
2009/2/26,1.271989,1.280607,1.269503,1.278597,1.28137785,-0.511732782,43.39622642,1.272054
2009/2/27,1.272103,1.274892,1.2614,1.273517,1.28058765,-0.441611694,42.84063516,1.267893
2009/3/2,1.259827,1.262594,1.254595,1.271236,1.2793334,-1.166423858,41.32793929,1.256408
2009/3/3,1.256202,1.267218,1.253007,1.2643922,1.27692805,-0.886765989,47.85686197,1.25318
2009/3/4,1.253196,1.2664,1.246898,1.2626684,1.2758403,0.090174111,52.73537701,1.263807
2009/3/5,1.262961,1.263807,1.248502,1.2591924,1.2746182,-0.35883317,45.55937834,1.254674
2009/3/6,1.2548,1.274096,1.254595,1.2583752,1.27317315,0.431651863,36.3715358,1.263807
2009/3/9,1.271698,1.272394,1.255997,1.2595488,1.27149155,0.21652198,46.71312731,1.262276
2009/3/10,1.262196,1.281805,1.262196,1.263246,1.27050455,0.666536842,39.37433307,1.271666
2009/3/11,1.271537,1.286306,1.263201,1.266619,1.270198,1.10948912,56.0573561,1.280672
2009/3/12,1.280623,1.294197,1.273593,1.2736622,1.2702379,1.274105489,61.59506969,1.28989
2009/3/13,1.290006,1.295437,1.287101,1.2794992,1.2705573,1.054537588,66.54450055,1.292992
2009/3/16,1.288627,1.306694,1.2872,1.2865652,1.2714425,0.858160939,79.86141312,1.297606
2009/3/17,1.296983,1.304002,1.293594,1.2928964,1.2736989,0.806375515,85.07905415,1.303322
2009/3/18,1.303407,1.352997,1.299292,1.3064418,1.278274,3.211562888,89.93202417,1.348399
2009/3/19,1.348909,1.373193,1.342408,1.3217028,1.2832886,3.366278713,98.66385066,1.366195
2009/3/20,1.3664,1.3721,1.353107,1.3347438,1.2865338,1.757131219,91.60055708,1.358197
2009/3/23,1.362825,1.372891,1.350621,1.3476316,1.2912454,1.069535621,93.09117609,1.362045
2009/3/24,1.361693,1.367877,1.34414,1.3565926,1.2942818,-0.624034069,81.78115102,1.348127
2009/3/25,1.3486,1.361507,1.342895,1.3584528,1.2985455,-0.055415985,81.86662254,1.3577
